ChoiceValue,LabelEn,LabelSw,RegionValue,DistrictValue,WardValue,SortOrder
47973,Chiwata,Chiwata,20,141,2997,47973
47974,Chimanga,Chimanga,20,141,2997,47974
47975,Mabutu,Mabutu,20,141,2997,47975
47976,Ruvuma,Ruvuma,20,141,2997,47976
47977,Chinganga,Chinganga,20,141,2997,47977
47978,Kariakoo,Kariakoo,20,141,2997,47978
47979,Ngalinje,Ngalinje,20,141,2997,47979
47980,Luwingu,Luwingu,20,141,2997,47980
47981,Mleani,Mleani,20,141,2997,47981
47982,Msasani,Msasani,20,141,2997,47982
47983,Semeni,Semeni,20,141,2997,47983
47984,Majengo,Majengo,20,141,2997,47984
47985,"Jiungeni,","Jiungeni,",20,141,2997,47985
47986,Hiari ya Moyo,Hiari ya Moyo,20,141,2997,47986
47987,Naluwale,Naluwale,20,141,2997,47987
47988,Amani,Amani,20,141,2997,47988
47989,Misufini,Misufini,20,141,2997,47989
47990,Tulingane,Tulingane,20,141,2997,47990
47991,Juhudi,Juhudi,20,141,2997,47991
47992,Rahaleo,Rahaleo,20,141,2997,47992
47993,Tuleane,Tuleane,20,141,2997,47993
47994,Manzese,Manzese,20,141,2997,47994
47995,Malyogo A,Malyogo A,20,141,2998,47995
47996,Malyogo B,Malyogo B,20,141,2998,47996
47997,Luwingu A,Luwingu A,20,141,2998,47997
47998,Luwingu B,Luwingu B,20,141,2998,47998
47999,Luwawa,Luwawa,20,141,2998,47999
48000,Mchangani,Mchangani,20,141,2998,48000
48001,Mnazi mmoja,Mnazi mmoja,20,141,2998,48001
48002,Ajika,Ajika,20,141,2998,48002
48003,Pugu road,Pugu road,20,141,2998,48003
48004,Mashine ya maji,Mashine ya maji,20,141,2998,48004
48005,Maolela,Maolela,20,141,2998,48005
48006,Mkanyageni,Mkanyageni,20,141,2998,48006
48007,Nazareti,Nazareti,20,141,2998,48007
48008,Nairobi,Nairobi,20,141,2998,48008
48009,Airport,Airport,20,141,2998,48009
48010,Changarawe,Changarawe,20,141,2998,48010
48011,Mnondwe,Mnondwe,20,141,2998,48011
48012,Mkwajuni,Mkwajuni,20,141,2998,48012
48013,Rahaleo,Rahaleo,20,141,2998,48013
48014,Nguvumoja,Nguvumoja,20,141,2998,48014
48015,Mageuzi,Mageuzi,20,141,2998,48015
48016,Mwambao,Mwambao,20,141,2998,48016
48017,Songambele,Songambele,20,141,2998,48017
48018,Ilala,Ilala,20,141,2998,48018
48019,Magumuchila,Magumuchila,20,141,2998,48019
48020,Madina,Madina,20,141,2998,48020
48021,Kariakoo,Kariakoo,20,141,2998,48021
48022,Msigalila,Msigalila,20,141,2998,48022
48023,Muungano,Muungano,20,141,2998,48023
48024,"Majengo 'A""","Majengo 'A""",20,141,2998,48024
48025,Mapinduzi,Mapinduzi,20,141,2998,48025
48026,"Majengo 'B""","Majengo 'B""",20,141,2998,48026
48027,Polisi,Polisi,20,141,2999,48027
48028,Ujamaa,Ujamaa,20,141,2999,48028
48029,Chiwana,Chiwana,20,141,2999,48029
48030,Mnausi,Mnausi,20,141,2999,48030
48031,Chemka,Chemka,20,141,2999,48031
48032,Umoja,Umoja,20,141,2999,48032
48033,Songambele,Songambele,20,141,2999,48033
48034,Chimbuko,Chimbuko,20,141,2999,48034
48035,Kiboko,Kiboko,20,141,2999,48035
48036,Luwawa,Luwawa,20,141,2999,48036
48037,Songambele,Songambele,20,141,3000,48037
48038,Mageuzi,Mageuzi,20,141,3000,48038
48039,Sisi kwa sisi,Sisi kwa sisi,20,141,3000,48039
48040,Muungano,Muungano,20,141,3000,48040
48041,Mzalendo,Mzalendo,20,141,3000,48041
48042,Tuleane,Tuleane,20,141,3000,48042
48043,Madina,Madina,20,141,3000,48043
48044,Chimbuko,Chimbuko,20,141,3000,48044
48045,Amani,Amani,20,141,3000,48045
48046,Umoja,Umoja,20,141,3000,48046
48047,Muungano,Muungano,20,141,3000,48047
48048,Minazini,Minazini,20,141,3000,48048
48049,Ngalinje,Ngalinje,20,141,3000,48049
48050,Kitani,Kitani,20,141,3000,48050
48051,Shuleni,Shuleni,20,141,3000,48051
48052,Tendawema,Tendawema,20,141,3000,48052
48053,Kitanda,Kitanda,20,141,3000,48053
48054,Sokoni,Sokoni,20,141,3000,48054
48055,Miembeni,Miembeni,20,141,3000,48055
48056,Mabatini,Mabatini,20,141,3000,48056
48057,Ruvuma,Ruvuma,20,141,3000,48057
48058,Njawanga,Njawanga,20,141,3000,48058
48059,Shuleni,Shuleni,20,141,3000,48059
48060,Likologo,Likologo,20,141,3000,48060
48061,Maisha ya leo,Maisha ya leo,20,141,3000,48061
48062,Chikole,Chikole,20,141,3000,48062
48063,Zanzibari,Zanzibari,20,141,3000,48063
48064,Tanga,Tanga,20,141,3000,48064
48065,Miembeni,Miembeni,20,141,3000,48065
48066,Amani,Amani,20,141,3000,48066
48067,Ruvuma,Ruvuma,20,141,3000,48067
48068,Handeni,Handeni,20,141,3000,48068
48069,Muungano,Muungano,20,141,3000,48069
48070,Misufini,Misufini,20,141,3000,48070
48071,Kariakoo,Kariakoo,20,141,3000,48071
48072,Amani,Amani,20,141,3000,48072
48073,Rahaleo,Rahaleo,20,141,3000,48073
48074,Tupendane,Tupendane,20,141,3000,48074
48075,Manzese,Manzese,20,141,3000,48075
48076,Njawanga,Njawanga,20,141,3000,48076
48077,Zanzibar,Zanzibar,20,141,3001,48077
48078,Tanga,Tanga,20,141,3001,48078
48079,Miembeni,Miembeni,20,141,3001,48079
48080,Amani,Amani,20,141,3001,48080
48081,Muungano,Muungano,20,141,3001,48081
48082,Homeni,Homeni,20,141,3001,48082
48083,Jiungeni,Jiungeni,20,141,3001,48083
48084,Songambele,Songambele,20,141,3001,48084
48085,Majengo,Majengo,20,141,3001,48085
48086,Magomela,Magomela,20,141,3001,48086
48087,Mwandile,Mwandile,20,141,3001,48087
48088,Muhimbili,Muhimbili,20,141,3001,48088
48089,Muungano,Muungano,20,141,3001,48089
48090,Ushirika,Ushirika,20,141,3001,48090
48091,Zimamoto,Zimamoto,20,141,3001,48091
48092,Tupendane,Tupendane,20,141,3001,48092
48093,Upendo,Upendo,20,141,3001,48093
48094,Twendembio,Twendembio,20,141,3001,48094
48095,Tujuane,Tujuane,20,141,3001,48095
48096,Uzunguni,Uzunguni,20,141,3001,48096
48097,Songambele,Songambele,20,141,3001,48097
48098,Elimu,Elimu,20,141,3001,48098
48099,Tuleane,Tuleane,20,141,3001,48099
48100,Mzalendo,Mzalendo,20,141,3001,48100
48101,Chireka A,Chireka A,20,141,3001,48101
48102,Chireka B,Chireka B,20,141,3001,48102
48103,Motomoto,Motomoto,20,141,3001,48103
48104,Hiyari,Hiyari,20,141,3001,48104
48105,Songea,Songea,20,141,3001,48105
48106,Misiri,Misiri,20,141,3001,48106
48107,Masuguru,Masuguru,20,141,3001,48107
48108,Mchakamchaka,Mchakamchaka,20,141,3001,48108
48109,Mbale,Mbale,20,141,3001,48109
48110,Mwangaza,Mwangaza,20,141,3001,48110
48111,Changamoto,Changamoto,20,141,3001,48111
48112,Zimamoto,Zimamoto,20,141,3001,48112
48113,Mwembechai,Mwembechai,20,141,3001,48113
48114,Mwenge,Mwenge,20,141,3001,48114
48115,Ruvuma,Ruvuma,20,141,3001,48115
48116,Amani,Amani,20,141,3001,48116
48117,Chileka,Chileka,20,141,3001,48117
48118,Luhunde,Luhunde,20,141,3001,48118
48119,Elimu,Elimu,20,141,3001,48119
48120,Mapinduzi,Mapinduzi,20,141,3001,48120
48121,Jiungeni,Jiungeni,20,141,3001,48121
48122,Chalinze,Chalinze,20,141,3001,48122
48123,Elimu A,Elimu A,20,141,3001,48123
48124,Elimu B,Elimu B,20,141,3001,48124
48125,Minazini,Minazini,20,141,3001,48125
48126,Misyaje,Misyaje,20,141,3001,48126
48127,Kisiwani A,Kisiwani A,20,141,3001,48127
48128,Kisiwani B,Kisiwani B,20,141,3001,48128
48129,Afya,Afya,20,141,3001,48129
48130,Cheleweni,Cheleweni,20,141,3001,48130
48131,Mwinyi,Mwinyi,20,141,3002,48131
48132,Kilimanjaro,Kilimanjaro,20,141,3002,48132
48133,Ruvuma,Ruvuma,20,141,3002,48133
48134,Muungano,Muungano,20,141,3002,48134
48135,Mandela,Mandela,20,141,3002,48135
48136,Nyasa,Nyasa,20,141,3002,48136
48137,Mbati ya Leo,Mbati ya Leo,20,141,3002,48137
48138,Mtiti,Mtiti,20,141,3002,48138
48139,Tupendane,Tupendane,20,141,3002,48139
48140,Nakawea,Nakawea,20,141,3002,48140
48141,Amboni,Amboni,20,141,3002,48141
48142,Nyerere,Nyerere,20,141,3002,48142
48143,Umoja,Umoja,20,141,3002,48143
48144,Nguvu mali,Nguvu mali,20,141,3002,48144
48145,Kawawa,Kawawa,20,141,3002,48145
48146,Chapakazi,Chapakazi,20,141,3002,48146
48147,Jiungeni,Jiungeni,20,141,3002,48147
48148,Mcheleni,Mcheleni,20,141,3003,48148
48149,Namajani A,Namajani A,20,141,3003,48149
48150,Namajani B,Namajani B,20,141,3003,48150
48151,Tushirikiane,Tushirikiane,20,141,3003,48151
48152,Mumiha,Mumiha,20,141,3003,48152
48153,Ngalinje,Ngalinje,20,141,3003,48153
48154,Hospitali,Hospitali,20,141,3003,48154
48155,Mapinduzi,Mapinduzi,20,141,3003,48155
48156,Tupendane,Tupendane,20,141,3003,48156
48157,Misufini,Misufini,20,141,3003,48157
48158,Tuleane,Tuleane,20,141,3003,48158
48159,Majengo,Majengo,20,141,3003,48159
48160,Chigugumo,Chigugumo,20,141,3003,48160
48161,Amani,Amani,20,141,3003,48161
48162,Kanisani,Kanisani,20,141,3003,48162
48163,Magharibi,Magharibi,20,141,3003,48163
48164,Madukani,Madukani,20,141,3003,48164
48165,Mkandanguo A,Mkandanguo A,20,141,3003,48165
48166,Mkandanguo B,Mkandanguo B,20,141,3003,48166
48167,Mitwenga,Mitwenga,20,141,3003,48167
48168,Kazamoyo,Kazamoyo,20,141,3003,48168
48169,Mashariki,Mashariki,20,141,3003,48169
48170,Mwembechui,Mwembechui,20,141,3003,48170
48171,Mchangani,Mchangani,20,141,3003,48171
48172,Kilimani,Kilimani,20,141,3003,48172
48173,Majengo,Majengo,20,141,3003,48173
48174,Imani,Imani,20,141,3003,48174
48175,Muungano,Muungano,20,141,3003,48175
48176,Malihai,Malihai,20,141,3003,48176
48177,Songambele,Songambele,20,141,3003,48177
48178,Muungano,Muungano,20,141,3003,48178
48179,Mabibo,Mabibo,20,141,3003,48179
48180,Mapuga,Mapuga,20,141,3003,48180
48181,Umoja,Umoja,20,141,3003,48181
48182,Shuleni,Shuleni,20,141,3004,48182
48183,Godown,Godown,20,141,3004,48183
48184,Mkwajuni,Mkwajuni,20,141,3004,48184
48185,Kagera,Kagera,20,141,3004,48185
48186,Mapira,Mapira,20,141,3004,48186
48187,Kigawe,Kigawe,20,141,3004,48187
48188,Nasanga,Nasanga,20,141,3004,48188
48189,Hiari ya Moyo,Hiari ya Moyo,20,141,3004,48189
48190,Chiputu,Chiputu,20,141,3004,48190
48191,Miembeni,Miembeni,20,141,3004,48191
48192,Msufini,Msufini,20,141,3004,48192
48193,Msikitini,Msikitini,20,141,3004,48193
48194,Liwawa,Liwawa,20,141,3004,48194
48195,Shuleni,Shuleni,20,141,3004,48195
48196,Naikwanga,Naikwanga,20,141,3004,48196
48197,Minazini,Minazini,20,141,3004,48197
48198,Zanzibar,Zanzibar,20,141,3004,48198
48199,Kwilila,Kwilila,20,141,3004,48199
48200,Milimbo,Milimbo,20,141,3004,48200
48201,Namajati,Namajati,20,141,3004,48201
48202,Shuleni,Shuleni,20,141,3004,48202
48203,Malimba,Malimba,20,141,3004,48203
48204,Shuleni,Shuleni,20,141,3004,48204
48205,Gulioni,Gulioni,20,141,3004,48205
48206,Msikitini,Msikitini,20,141,3004,48206
48207,Magomeni,Magomeni,20,141,3004,48207
48208,Mchoteka,Mchoteka,20,141,3004,48208
48209,Kariakoo,Kariakoo,20,141,3004,48209
48210,Msasani,Msasani,20,141,3004,48210
48211,Jionee,Jionee,20,141,3004,48211
48212,Msikitini,Msikitini,20,141,3004,48212
48213,Muungano,Muungano,20,141,3004,48213
48214,Songambele,Songambele,20,141,3004,48214
48215,Pachanne,Pachanne,20,141,3004,48215
48216,Mererani,Mererani,20,141,3004,48216
48217,Zimamoto,Zimamoto,20,141,3005,48217
48218,Mkombozi,Mkombozi,20,141,3005,48218
48219,Jaribuni,Jaribuni,20,141,3005,48219
48220,Ukombozi,Ukombozi,20,141,3005,48220
48221,Mlandizi,Mlandizi,20,141,3005,48221
48222,Mwongozo,Mwongozo,20,141,3005,48222
48223,Mapinduzi,Mapinduzi,20,141,3005,48223
48224,Imani,Imani,20,141,3005,48224
48225,Umoja,Umoja,20,141,3005,48225
48226,Msikitini,Msikitini,20,141,3005,48226
48227,Sauti moja,Sauti moja,20,141,3005,48227
48228,Mwembe chai,Mwembe chai,20,141,3005,48228
48229,Tukae wote,Tukae wote,20,141,3005,48229
48230,Mchesi,Mchesi,20,141,3005,48230
48231,Maendeleo,Maendeleo,20,141,3005,48231
48232,Mbezi bichi,Mbezi bichi,20,141,3005,48232
48233,Jiungeni,Jiungeni,20,141,3005,48233
48234,Majengo,Majengo,20,141,3005,48234
48235,Mkapunda,Mkapunda,20,141,3005,48235
48236,Tuleane,Tuleane,20,141,3005,48236
48237,Songambele,Songambele,20,141,3005,48237
48238,Chemchem,Chemchem,20,141,3005,48238
48239,Hamasa,Hamasa,20,141,3005,48239
48240,Fungakazi,Fungakazi,20,141,3005,48240
48241,Nguvu kazi,Nguvu kazi,20,141,3005,48241
48242,Mtola,Mtola,20,141,3005,48242
48243,Chilembwe,Chilembwe,20,141,3005,48243
48244,Saiti,Saiti,20,141,3005,48244
48245,Mpelula,Mpelula,20,141,3005,48245
48246,Katimbe,Katimbe,20,141,3005,48246
48247,Ndile,Ndile,20,141,3005,48247
48248,Kasuguru,Kasuguru,20,141,3005,48248
48249,Jitegemee,Jitegemee,20,141,3005,48249
48250,Madaba Kisiwani,Madaba Kisiwani,20,141,3005,48250
48251,Chikanje,Chikanje,20,141,3005,48251
48252,Bima,Bima,20,141,3005,48252
48253,Tuungane,Tuungane,20,141,3005,48253
48254,Mchoteka,Mchoteka,20,141,3005,48254
48255,Msinjewe,Msinjewe,20,141,3005,48255
48256,Tupendane,Tupendane,20,141,3005,48256
48257,Mnausi,Mnausi,20,141,3005,48257
48258,Chipisya,Chipisya,20,141,3005,48258
48259,Mdodo,Mdodo,20,141,3005,48259
48260,Mnepa,Mnepa,20,141,3005,48260
48261,Mbalula,Mbalula,20,141,3005,48261
48262,Tuleane,Tuleane,20,141,3005,48262
48263,Ngalinje,Ngalinje,20,141,3005,48263
48264,Songambele,Songambele,20,141,3005,48264
48265,Tukumbushane,Tukumbushane,20,141,3005,48265
48266,Chipukizi,Chipukizi,20,141,3005,48266
48267,Makalani,Makalani,20,141,3005,48267
48268,Namajati,Namajati,20,141,3005,48268
48269,Tulingane,Tulingane,20,141,3005,48269
48270,Mapinduzi,Mapinduzi,20,141,3005,48270
48271,Muungano,Muungano,20,141,3005,48271
48272,Zanzibar,Zanzibar,20,141,3005,48272
48273,Shuleni,Shuleni,20,141,3005,48273
48274,Kituoni,Kituoni,20,141,3005,48274
48275,Kumbukeni,Kumbukeni,20,141,3005,48275
48276,Amani,Amani,20,141,3005,48276
48277,Mwongozo,Mwongozo,20,141,3005,48277
48278,Twendembele,Twendembele,20,141,3005,48278
48279,Sisi kwa sisi,Sisi kwa sisi,20,141,3005,48279
48280,Nguvukazi,Nguvukazi,20,141,3005,48280
48281,Songambele,Songambele,20,141,3006,48281
48282,Ushirika,Ushirika,20,141,3006,48282
48283,Mageuzi,Mageuzi,20,141,3006,48283
48284,Nguvukazi,Nguvukazi,20,141,3006,48284
48285,Umoja,Umoja,20,141,3006,48285
48286,Afya,Afya,20,141,3006,48286
48287,Faru,Faru,20,141,3006,48287
48288,Ujenzi,Ujenzi,20,141,3006,48288
48289,Ulinzi,Ulinzi,20,141,3006,48289
48290,Mapambano,Mapambano,20,141,3006,48290
48291,Chawisi A,Chawisi A,20,141,3006,48291
48292,Chawisi B,Chawisi B,20,141,3006,48292
48293,Mnaweni A,Mnaweni A,20,141,3006,48293
48294,Mnaweni B,Mnaweni B,20,141,3006,48294
48295,Tegemeo,Tegemeo,20,141,3006,48295
48296,Sengenyeni,Sengenyeni,20,141,3006,48296
48297,Mbuyuni,Mbuyuni,20,141,3006,48297
48298,Muungano,Muungano,20,141,3006,48298
48299,Mapinduzi,Mapinduzi,20,141,3006,48299
48300,Afya,Afya,20,141,3006,48300
48301,Msinjewe,Msinjewe,20,141,3006,48301
48302,Mshikamano,Mshikamano,20,141,3006,48302
48303,Misufini,Misufini,20,141,3006,48303
48304,Malilima,Malilima,20,141,3006,48304
48305,Mchengamoto A,Mchengamoto A,20,141,3006,48305
48306,Mchengamoto B,Mchengamoto B,20,141,3006,48306
48307,Muungano,Muungano,20,141,3006,48307
48308,Chawisi A,Chawisi A,20,141,3006,48308
48309,Chawisi B,Chawisi B,20,141,3006,48309
48310,Chawisi C,Chawisi C,20,141,3006,48310
48311,Nguvukazi,Nguvukazi,20,141,3006,48311
48312,Sokoine,Sokoine,20,141,3006,48312
48313,Nyerere,Nyerere,20,141,3006,48313
48314,Ujirani mwema,Ujirani mwema,20,141,3006,48314
48315,Mapambano,Mapambano,20,141,3006,48315
48316,Gulioni,Gulioni,20,141,3006,48316
48317,Chinjala,Chinjala,20,141,3006,48317
48318,Shuleni,Shuleni,20,141,3006,48318
48319,Mbwawalima,Mbwawalima,20,141,3006,48319
48320,Ngwanyinji,Ngwanyinji,20,141,3006,48320
48321,Mkumba,Mkumba,20,141,3006,48321
48322,Mpangwa,Mpangwa,20,141,3006,48322
48323,Hospitali,Hospitali,20,141,3006,48323
48324,Chibwana,Chibwana,20,141,3006,48324
48325,Shuleni,Shuleni,20,141,3006,48325
48326,Sokoni,Sokoni,20,141,3006,48326
48327,Misufini,Misufini,20,141,3006,48327
48328,Masima,Masima,20,141,3006,48328
48329,Chabruma,Chabruma,20,141,3006,48329
48330,Muungano,Muungano,20,141,3006,48330
48331,Mitumbati,Mitumbati,20,141,3006,48331
48332,Msikitini,Msikitini,20,141,3006,48332
48333,Machimbo,Machimbo,20,141,3006,48333
48334,Kituoni,Kituoni,20,141,3006,48334
48335,Mchenjeuka,Mchenjeuka,20,141,3006,48335
48336,Mapinduzi,Mapinduzi,20,141,3006,48336
48337,Jiungeni,Jiungeni,20,141,3006,48337
48338,Barabara kuu A,Barabara kuu A,20,141,3007,48338
48339,Mandingo,Mandingo,20,141,3007,48339
48340,Tankini,Tankini,20,141,3007,48340
48341,Mkumba,Mkumba,20,141,3007,48341
48342,Mashariki,Mashariki,20,141,3007,48342
48343,Pangani B,Pangani B,20,141,3007,48343
48344,Pangani A,Pangani A,20,141,3007,48344
48345,Shuleni,Shuleni,20,141,3007,48345
48346,Chitula,Chitula,20,141,3007,48346
48347,Magomeni A,Magomeni A,20,141,3007,48347
48348,Mgogo A,Mgogo A,20,141,3007,48348
48349,Mgogo B,Mgogo B,20,141,3007,48349
48350,Barabara kuu B,Barabara kuu B,20,141,3007,48350
48351,Nakajuni,Nakajuni,20,141,3007,48351
48352,Legeza Mwendo,Legeza Mwendo,20,141,3007,48352
48353,Naipingo,Naipingo,20,141,3007,48353
48354,Mapinduzi,Mapinduzi,20,141,3007,48354
48355,Magomeni B,Magomeni B,20,141,3007,48355
48356,Makoteni A,Makoteni A,20,141,3007,48356
48357,Makoteni B,Makoteni B,20,141,3007,48357
48358,Mahauhau A,Mahauhau A,20,141,3007,48358
48359,Mahauhau B,Mahauhau B,20,141,3007,48359
48360,Nandukutuku A,Nandukutuku A,20,141,3007,48360
48361,Nandukutuku B,Nandukutuku B,20,141,3007,48361
48362,Barabara Kuu,Barabara Kuu,20,141,3007,48362
48363,Naipingo A,Naipingo A,20,141,3007,48363
48364,Naipingo B,Naipingo B,20,141,3007,48364
48365,Matepwende,Matepwende,20,141,3007,48365
48366,Nakajuni,Nakajuni,20,141,3007,48366
48367,Chaleta,Chaleta,20,141,3007,48367
48368,Mkwela,Mkwela,20,141,3007,48368
48369,Ndiomaana,Ndiomaana,20,141,3007,48369
48370,Chipetela A,Chipetela A,20,141,3007,48370
48371,Chipetela B,Chipetela B,20,141,3007,48371
48372,Matabora,Matabora,20,141,3007,48372
48373,Mkulambe,Mkulambe,20,141,3007,48373
48374,Namasimba,Namasimba,20,141,3007,48374
48375,Mkuchika,Mkuchika,20,141,3007,48375
48376,Shuleni,Shuleni,20,141,3007,48376
48377,Kilowa,Kilowa,20,141,3007,48377
48378,Masangano,Masangano,20,141,3007,48378
48379,Mchangani juu,Mchangani juu,20,141,3008,48379
48380,Mchangani chini,Mchangani chini,20,141,3008,48380
48381,Mlandizi juu,Mlandizi juu,20,141,3008,48381
48382,Mlandizi chini,Mlandizi chini,20,141,3008,48382
48383,Jumbe juu,Jumbe juu,20,141,3008,48383
48384,Jumbe chini,Jumbe chini,20,141,3008,48384
48385,Mhavile juu,Mhavile juu,20,141,3008,48385
48386,Mhavile Kati,Mhavile Kati,20,141,3008,48386
48387,Mhavile chini,Mhavile chini,20,141,3008,48387
48388,Chang’ombe,Chang’ombe,20,141,3008,48388
48389,Mbuyuni Juu,Mbuyuni Juu,20,141,3008,48389
48390,Chaleta,Chaleta,20,141,3008,48390
48391,Mbuyuni Chini,Mbuyuni Chini,20,141,3008,48391
48392,Changala,Changala,20,141,3008,48392
48393,Jiungeni,Jiungeni,20,141,3008,48393
48394,Mkajanga,Mkajanga,20,141,3008,48394
48395,Ng'apa,Ng'apa,20,141,3008,48395
48396,Michungwani,Michungwani,20,141,3008,48396
48397,Muungano,Muungano,20,141,3008,48397
48398,Njilambaga,Njilambaga,20,141,3008,48398
48399,Matandani,Matandani,20,141,3008,48399
48400,Ilala,Ilala,20,141,3008,48400
48401,Mgalagate,Mgalagate,20,141,3008,48401
48402,Mzalendo,Mzalendo,20,141,3008,48402
48403,Msufini 'A',Msufini 'A',20,141,3008,48403
48404,Msufini 'B',Msufini 'B',20,141,3008,48404
48405,Sungusungu,Sungusungu,20,141,3008,48405
48406,Mchangani,Mchangani,20,141,3008,48406
48407,Mlandizi,Mlandizi,20,141,3008,48407
48408,Minazini,Minazini,20,141,3008,48408
48409,Kongo,Kongo,20,141,3008,48409
48410,Mkwajuni,Mkwajuni,20,141,3008,48410
48411,Nandembo,Nandembo,20,141,3009,48411
48412,Ndibwa,Ndibwa,20,141,3009,48412
48413,Mkausya,Mkausya,20,141,3009,48413
48414,Shuleni,Shuleni,20,141,3009,48414
48415,Tuta,Tuta,20,141,3009,48415
48416,Chipindimbi,Chipindimbi,20,141,3009,48416
48417,Hospitali,Hospitali,20,141,3009,48417
48418,Madukani,Madukani,20,141,3009,48418
48419,Chiungutwa,Chiungutwa,20,141,3009,48419
48420,Masangwa,Masangwa,20,141,3009,48420
48421,Mkunda,Mkunda,20,141,3009,48421
48422,Mkaleka,Mkaleka,20,141,3009,48422
48423,Chilundundu,Chilundundu,20,141,3009,48423
48424,Darajani,Darajani,20,141,3009,48424
48425,Namkunga,Namkunga,20,141,3009,48425
48426,Tulimeni,Tulimeni,20,141,3009,48426
48427,Mkwajuni,Mkwajuni,20,141,3009,48427
48428,Shuleni,Shuleni,20,141,3009,48428
48429,Mbuyuni,Mbuyuni,20,141,3009,48429
48430,Magomeni,Magomeni,20,141,3009,48430
48431,Ushirika,Ushirika,20,141,3009,48431
48432,Mnazimmoja,Mnazimmoja,20,141,3009,48432
48433,Msikitini,Msikitini,20,141,3009,48433
48434,Miembeni,Miembeni,20,141,3009,48434
48435,Jiungeni,Jiungeni,20,141,3009,48435
48436,Milonde,Milonde,20,141,3009,48436
48437,Tusumbuke,Tusumbuke,20,141,3009,48437
48438,Mwambesi,Mwambesi,20,141,3009,48438
48439,Malimengi,Malimengi,20,141,3009,48439
48440,Ambagani,Ambagani,20,141,3009,48440
48441,Semeni,Semeni,20,141,3009,48441
48442,Lelolelo,Lelolelo,20,141,3009,48442
48443,Tukawe,Tukawe,20,141,3009,48443
48444,Zanzibar,Zanzibar,20,141,3009,48444
48445,Pemba,Pemba,20,141,3009,48445
48446,Mashariki Kati,Mashariki Kati,20,141,3009,48446
48447,Mshikamano,Mshikamano,20,141,3009,48447
48448,Umoja,Umoja,20,141,3009,48448
48449,Jiulize,Jiulize,20,141,3009,48449
48450,Tuwe macho,Tuwe macho,20,141,3009,48450
48451,Magharibi,Magharibi,20,141,3009,48451
48452,Jiungeni,Jiungeni,20,141,3009,48452
48453,Minazini,Minazini,20,141,3009,48453
48454,Tulieni,Tulieni,20,141,3009,48454
48455,Twendembele,Twendembele,20,141,3009,48455
48456,Tuleane,Tuleane,20,141,3009,48456
48457,Lisomba,Lisomba,20,141,3009,48457
48458,Nambalapi,Nambalapi,20,141,3009,48458
48459,Mtandika,Mtandika,20,141,3009,48459
48460,Kaloleni,Kaloleni,20,141,3009,48460
48461,Msikitini,Msikitini,20,141,3009,48461
48462,Chiungutwa,Chiungutwa,20,141,3009,48462
48463,Ngumbala,Ngumbala,20,141,3009,48463
48464,Chikole,Chikole,20,141,3009,48464
48465,Mtweje,Mtweje,20,141,3009,48465
48466,Mshikamano,Mshikamano,20,141,3009,48466
48467,Chilonji,Chilonji,20,141,3010,48467
